Anio,Mes,Procuraduria,Juicios,Fecha
2016,Octubre,Chihuahua,63,2016-10-01
2016,Noviembre,Chihuahua,58,2016-11-01
2016,Diciembre,Chihuahua,42,2016-12-01
2017,Enero,Chihuahua,42,2017-01-01
2017,Febrero,Chihuahua,52,2017-02-01
2017,Marzo,Chihuahua,63,2017-03-01
2017,Abril,Chihuahua,57,2017-04-01
2017,Mayo,Chihuahua,59,2017-05-01
2017,Junio,Chihuahua,69,2017-06-01
2017,Julio,Chihuahua,32,2017-07-01
2017,Agosto,Chihuahua,69,2017-08-01
2017,Septiembre,Chihuahua,66,2017-09-01
2017,Octubre,Chihuahua,61,2017-10-01
2017,Noviembre,Chihuahua,56,2017-11-01
2017,Diciembre,Chihuahua,30,2017-12-01
2018,Enero,Chihuahua,55,2018-01-01
2018,Febrero,Chihuahua,54,2018-02-01
2018,Marzo,Chihuahua,47,2018-03-01
2018,Abril,Chihuahua,49,2018-04-01
2018,Mayo,Chihuahua,53,2018-05-01
2018,Junio,Chihuahua,49,2018-06-01
2018,Julio,Chihuahua,19,2018-07-01
2018,Agosto,Chihuahua,52,2018-08-01
2018,Septiembre,Chihuahua,66,2018-09-01
2018,Octubre,Chihuahua,68,2018-10-01
2018,Noviembre,Chihuahua,52,2018-11-01
2018,Diciembre,Chihuahua,27,2018-12-01
2019,Enero,Chihuahua,39,2019-01-01
2019,Febrero,Chihuahua,28,2019-02-01
2019,Marzo,Chihuahua,44,2019-03-01
2019,Abril,Chihuahua,37,2019-04-01
2019,Mayo,Chihuahua,38,2019-05-01
2019,Junio,Chihuahua,35,2019-06-01
2019,Julio,Chihuahua,32,2019-07-01
2019,Agosto,Chihuahua,48,2019-08-01
2019,Septiembre,Chihuahua,57,2019-09-01
2019,Octubre,Chihuahua,42,2019-10-01
2019,Noviembre,Chihuahua,32,2019-11-01
2019,Diciembre,Chihuahua,20,2019-12-01
2020,Enero,Chihuahua,35,2020-01-01
2020,Febrero,Chihuahua,38,2020-02-01
2020,Marzo,Chihuahua,29,2020-03-01
2020,Abril,Chihuahua,0,2020-04-01
2020,Mayo,Chihuahua,7,2020-05-01
2020,Junio,Chihuahua,0,2020-06-01
2020,Julio,Chihuahua,9,2020-07-01
2020,Agosto,Chihuahua,3,2020-08-01
2020,Septiembre,Chihuahua,5,2020-09-01
2020,Octubre,Chihuahua,14,2020-10-01
2020,Noviembre,Chihuahua,0,2020-11-01
2020,Diciembre,Chihuahua,14,2020-12-01
2021,Enero,Chihuahua,2,2021-01-01
2021,Febrero,Chihuahua,2,2021-02-01
2021,Marzo,Chihuahua,49,2021-03-01
2021,Abril,Chihuahua,51,2021-04-01
2021,Mayo,Chihuahua,47,2021-05-01
2021,Junio,Chihuahua,45,2021-06-01
2021,Julio,Chihuahua,32,2021-07-01
2021,Agosto,Chihuahua,44,2021-08-01
2021,Septiembre,Chihuahua,31,2021-09-01
2021,Octubre,Chihuahua,12,2021-10-01
2021,Noviembre,Chihuahua,20,2021-11-01
2021,Diciembre,Chihuahua,19,2021-12-01
2022,Enero,Chihuahua,16,2022-01-01
2022,Febrero,Chihuahua,34,2022-02-01
2022,Marzo,Chihuahua,28,2022-03-01
2022,Abril,Chihuahua,19,2022-04-01
2022,Mayo,Chihuahua,36,2022-05-01
2022,Junio,Chihuahua,33,2022-06-01
2022,Julio,Chihuahua,11,2022-07-01
2022,Agosto,Chihuahua,39,2022-08-01
2022,Septiembre,Chihuahua,53,2022-09-01
2022,Octubre,Chihuahua,2,2022-10-01
2022,Noviembre,Chihuahua,0,2022-11-01
2022,Diciembre,Chihuahua,0,2022-12-01
2023,Enero,Chihuahua,0,2023-01-01
2023,Febrero,Chihuahua,0,2023-02-01
2023,Marzo,Chihuahua,2,2023-03-01
2023,Abril,Chihuahua,0,2023-04-01
2023,Mayo,Chihuahua,0,2023-05-01
2023,Junio,Chihuahua,0,2023-06-01
2023,Julio,Chihuahua,0,2023-07-01
2023,Agosto,Chihuahua,3,2023-08-01
2023,Septiembre,Chihuahua,6,2023-09-01
2023,Octubre,Chihuahua,8,2023-10-01
2023,Noviembre,Chihuahua,2,2023-11-01
2023,Diciembre,Chihuahua,1,2023-12-01
2012,Diciembre,Durango,0,2012-12-01
2013,Enero,Durango,0,2013-01-01
2013,Febrero,Durango,13,2013-02-01
2013,Marzo,Durango,0,2013-03-01
2013,Abril,Durango,0,2013-04-01
2013,Mayo,Durango,21,2013-05-01
2013,Junio,Durango,20,2013-06-01
2013,Julio,Durango,21,2013-07-01
2013,Agosto,Durango,24,2013-08-01
2013,Septiembre,Durango,21,2013-09-01
2013,Octubre,Durango,14,2013-10-01
2013,Noviembre,Durango,179,2013-11-01
2013,Diciembre,Durango,13,2013-12-01
2014,Enero,Durango,0,2014-01-01
2014,Febrero,Durango,35,2014-02-01
2014,Marzo,Durango,22,2014-03-01
2014,Abril,Durango,27,2014-04-01
2014,Mayo,Durango,20,2014-05-01
2014,Junio,Durango,29,2014-06-01
2014,Julio,Durango,13,2014-07-01
2014,Agosto,Durango,23,2014-08-01
2014,Septiembre,Durango,20,2014-09-01
2014,Octubre,Durango,16,2014-10-01
2014,Noviembre,Durango,18,2014-11-01
2014,Diciembre,Durango,9,2014-12-01
2015,Enero,Durango,14,2015-01-01
2015,Febrero,Durango,15,2015-02-01
2015,Marzo,Durango,12,2015-03-01
2015,Abril,Durango,15,2015-04-01
2015,Mayo,Durango,14,2015-05-01
2015,Junio,Durango,28,2015-06-01
2015,Julio,Durango,7,2015-07-01
2015,Agosto,Durango,25,2015-08-01
2015,Septiembre,Durango,21,2015-09-01
2015,Octubre,Durango,22,2015-10-01
2015,Noviembre,Durango,23,2015-11-01
2015,Diciembre,Durango,10,2015-12-01
2016,Enero,Durango,19,2016-01-01
2016,Febrero,Durango,14,2016-02-01
2016,Marzo,Durango,23,2016-03-01
2016,Abril,Durango,16,2016-04-01
2016,Mayo,Durango,17,2016-05-01
2016,Junio,Durango,19,2016-06-01
2016,Julio,Durango,14,2016-07-01
2016,Agosto,Durango,17,2016-08-01
2016,Septiembre,Durango,14,2016-09-01
2016,Octubre,Durango,18,2016-10-01
2016,Noviembre,Durango,14,2016-11-01
2016,Diciembre,Durango,22,2016-12-01
2017,Enero,Durango,18,2017-01-01
2017,Febrero,Durango,15,2017-02-01
2017,Marzo,Durango,20,2017-03-01
2017,Abril,Durango,16,2017-04-01
2017,Mayo,Durango,18,2017-05-01
2017,Junio,Durango,15,2017-06-01
2017,Julio,Durango,10,2017-07-01
2017,Agosto,Durango,22,2017-08-01
2017,Septiembre,Durango,14,2017-09-01
2017,Octubre,Durango,20,2017-10-01
2017,Noviembre,Durango,25,2017-11-01
2017,Diciembre,Durango,15,2017-12-01
2018,Enero,Durango,23,2018-01-01
2018,Febrero,Durango,15,2018-02-01
2018,Marzo,Durango,12,2018-03-01
2018,Abril,Durango,18,2018-04-01
2018,Mayo,Durango,13,2018-05-01
2018,Junio,Durango,12,2018-06-01
2018,Julio,Durango,8,2018-07-01
2018,Agosto,Durango,20,2018-08-01
2018,Septiembre,Durango,13,2018-09-01
2018,Octubre,Durango,30,2018-10-01
2018,Noviembre,Durango,17,2018-11-01
2018,Diciembre,Durango,11,2018-12-01
2019,Enero,Durango,21,2019-01-01
2019,Febrero,Durango,15,2019-02-01
2019,Marzo,Durango,16,2019-03-01
2019,Abril,Durango,14,2019-04-01
2019,Mayo,Durango,12,2019-05-01
2019,Junio,Durango,19,2019-06-01
2019,Julio,Durango,10,2019-07-01
2019,Agosto,Durango,24,2019-08-01
2019,Septiembre,Durango,18,2019-09-01
2019,Octubre,Durango,17,2019-10-01
2019,Noviembre,Durango,14,2019-11-01
2019,Diciembre,Durango,12,2019-12-01
2020,Enero,Durango,16,2020-01-01
2020,Febrero,Durango,17,2020-02-01
2020,Marzo,Durango,9,2020-03-01
2020,Abril,Durango,1,2020-04-01
2020,Mayo,Durango,0,2020-05-01
2020,Junio,Durango,2,2020-06-01
2020,Julio,Durango,1,2020-07-01
2020,Agosto,Durango,9,2020-08-01
2020,Septiembre,Durango,18,2020-09-01
2020,Octubre,Durango,13,2020-10-01
2020,Noviembre,Durango,11,2020-11-01
2020,Diciembre,Durango,8,2020-12-01
2021,Enero,Durango,5,2021-01-01
2021,Febrero,Durango,12,2021-02-01
2021,Marzo,Durango,5,2021-03-01
2021,Abril,Durango,8,2021-04-01
2021,Mayo,Durango,2,2021-05-01
2021,Junio,Durango,8,2021-06-01
2021,Julio,Durango,8,2021-07-01
2021,Agosto,Durango,6,2021-08-01
2021,Septiembre,Durango,5,2021-09-01
2021,Octubre,Durango,6,2021-10-01
2021,Noviembre,Durango,4,2021-11-01
2021,Diciembre,Durango,0,2021-12-01
2022,Enero,Durango,1,2022-01-01
2022,Febrero,Durango,3,2022-02-01
2022,Marzo,Durango,4,2022-03-01
2022,Abril,Durango,3,2022-04-01
2022,Mayo,Durango,4,2022-05-01
2022,Junio,Durango,2,2022-06-01
2022,Julio,Durango,3,2022-07-01
2022,Agosto,Durango,1,2022-08-01
2022,Septiembre,Durango,2,2022-09-01
2022,Octubre,Durango,0,2022-10-01
2022,Noviembre,Durango,5,2022-11-01
2022,Diciembre,Durango,0,2022-12-01
2023,Enero,Durango,4,2023-01-01
2023,Febrero,Durango,12,2023-02-01
2023,Marzo,Durango,19,2023-03-01
2023,Abril,Durango,13,2023-04-01
2023,Mayo,Durango,10,2023-05-01
2023,Junio,Durango,8,2023-06-01
2023,Julio,Durango,5,2023-07-01
2023,Agosto,Durango,8,2023-08-01
2023,Septiembre,Durango,4,2023-09-01
2023,Octubre,Durango,8,2023-10-01
2023,Noviembre,Durango,8,2023-11-01
2023,Diciembre,Durango,5,2023-12-01
2012,Diciembre,Ensenada,9,2012-12-01
2013,Enero,Ensenada,5,2013-01-01
2013,Febrero,Ensenada,14,2013-02-01
2013,Marzo,Ensenada,9,2013-03-01
2013,Abril,Ensenada,11,2013-04-01
2013,Mayo,Ensenada,6,2013-05-01
2013,Junio,Ensenada,11,2013-06-01
2013,Julio,Ensenada,5,2013-07-01
2013,Agosto,Ensenada,6,2013-08-01
2013,Septiembre,Ensenada,14,2013-09-01
2013,Octubre,Ensenada,8,2013-10-01
2013,Noviembre,Ensenada,16,2013-11-01
2013,Diciembre,Ensenada,4,2013-12-01
2014,Enero,Ensenada,2,2014-01-01
2014,Febrero,Ensenada,6,2014-02-01
2014,Marzo,Ensenada,6,2014-03-01
2014,Abril,Ensenada,1,2014-04-01
2014,Mayo,Ensenada,8,2014-05-01
2014,Junio,Ensenada,3,2014-06-01
2014,Julio,Ensenada,1,2014-07-01
2014,Agosto,Ensenada,7,2014-08-01
2014,Septiembre,Ensenada,7,2014-09-01
2014,Octubre,Ensenada,5,2014-10-01
2014,Noviembre,Ensenada,6,2014-11-01
2014,Diciembre,Ensenada,6,2014-12-01
2015,Enero,Ensenada,8,2015-01-01
2015,Febrero,Ensenada,6,2015-02-01
2015,Marzo,Ensenada,17,2015-03-01
2015,Abril,Ensenada,12,2015-04-01
2015,Mayo,Ensenada,6,2015-05-01
2015,Junio,Ensenada,8,2015-06-01
2015,Julio,Ensenada,7,2015-07-01
2015,Agosto,Ensenada,5,2015-08-01
2015,Septiembre,Ensenada,7,2015-09-01
2015,Octubre,Ensenada,11,2015-10-01
2015,Noviembre,Ensenada,8,2015-11-01
2015,Diciembre,Ensenada,8,2015-12-01
2016,Enero,Ensenada,12,2016-01-01
2016,Febrero,Ensenada,14,2016-02-01
2016,Marzo,Ensenada,9,2016-03-01
2016,Abril,Ensenada,14,2016-04-01
2016,Mayo,Ensenada,17,2016-05-01
2016,Junio,Ensenada,13,2016-06-01
2016,Julio,Ensenada,11,2016-07-01
2016,Agosto,Ensenada,11,2016-08-01
2016,Septiembre,Ensenada,19,2016-09-01
2016,Octubre,Ensenada,9,2016-10-01
2016,Noviembre,Ensenada,13,2016-11-01
2016,Diciembre,Ensenada,4,2016-12-01
2017,Enero,Ensenada,4,2017-01-01
2017,Febrero,Ensenada,10,2017-02-01
2017,Marzo,Ensenada,13,2017-03-01
2017,Abril,Ensenada,7,2017-04-01
2017,Mayo,Ensenada,11,2017-05-01
2017,Junio,Ensenada,8,2017-06-01
2017,Julio,Ensenada,9,2017-07-01
2017,Agosto,Ensenada,11,2017-08-01
2017,Septiembre,Ensenada,17,2017-09-01
2017,Octubre,Ensenada,3,2017-10-01
2017,Noviembre,Ensenada,9,2017-11-01
2017,Diciembre,Ensenada,4,2017-12-01
2018,Enero,Ensenada,4,2018-01-01
2018,Febrero,Ensenada,7,2018-02-01
2018,Marzo,Ensenada,8,2018-03-01
2018,Abril,Ensenada,16,2018-04-01
2018,Mayo,Ensenada,11,2018-05-01
2018,Junio,Ensenada,7,2018-06-01
2018,Julio,Ensenada,11,2018-07-01
2018,Agosto,Ensenada,9,2018-08-01
2018,Septiembre,Ensenada,15,2018-09-01
2018,Octubre,Ensenada,10,2018-10-01
2018,Noviembre,Ensenada,17,2018-11-01
2018,Diciembre,Ensenada,6,2018-12-01
2019,Enero,Ensenada,9,2019-01-01
2019,Febrero,Ensenada,10,2019-02-01
2019,Marzo,Ensenada,6,2019-03-01
2019,Abril,Ensenada,11,2019-04-01
2019,Mayo,Ensenada,16,2019-05-01
2019,Junio,Ensenada,8,2019-06-01
2019,Julio,Ensenada,9,2019-07-01
2019,Agosto,Ensenada,6,2019-08-01
2019,Septiembre,Ensenada,11,2019-09-01
2019,Octubre,Ensenada,14,2019-10-01
2019,Noviembre,Ensenada,6,2019-11-01
2019,Diciembre,Ensenada,4,2019-12-01
2020,Enero,Ensenada,8,2020-01-01
2020,Febrero,Ensenada,19,2020-02-01
2020,Marzo,Ensenada,6,2020-03-01
2020,Abril,Ensenada,0,2020-04-01
2020,Mayo,Ensenada,0,2020-05-01
2020,Junio,Ensenada,6,2020-06-01
2020,Julio,Ensenada,2,2020-07-01
2020,Agosto,Ensenada,5,2020-08-01
2020,Septiembre,Ensenada,3,2020-09-01
2020,Octubre,Ensenada,1,2020-10-01
2020,Noviembre,Ensenada,11,2020-11-01
2020,Diciembre,Ensenada,6,2020-12-01
2021,Enero,Ensenada,2,2021-01-01
2021,Febrero,Ensenada,8,2021-02-01
2021,Marzo,Ensenada,11,2021-03-01
2021,Abril,Ensenada,8,2021-04-01
2021,Mayo,Ensenada,8,2021-05-01
2021,Junio,Ensenada,5,2021-06-01
2021,Julio,Ensenada,14,2021-07-01
2021,Agosto,Ensenada,11,2021-08-01
2021,Septiembre,Ensenada,7,2021-09-01
2021,Octubre,Ensenada,5,2021-10-01
2021,Noviembre,Ensenada,4,2021-11-01
2021,Diciembre,Ensenada,3,2021-12-01
2022,Enero,Ensenada,6,2022-01-01
2022,Febrero,Ensenada,3,2022-02-01
2022,Marzo,Ensenada,6,2022-03-01
2022,Abril,Ensenada,2,2022-04-01
2022,Mayo,Ensenada,2,2022-05-01
2022,Junio,Ensenada,5,2022-06-01
2022,Julio,Ensenada,0,2022-07-01
2022,Agosto,Ensenada,4,2022-08-01
2022,Septiembre,Ensenada,1,2022-09-01
2022,Octubre,Ensenada,6,2022-10-01
2022,Noviembre,Ensenada,2,2022-11-01
2022,Diciembre,Ensenada,2,2022-12-01
2023,Enero,Ensenada,0,2023-01-01
2023,Febrero,Ensenada,2,2023-02-01
2023,Marzo,Ensenada,3,2023-03-01
2023,Abril,Ensenada,4,2023-04-01
2023,Mayo,Ensenada,3,2023-05-01
2023,Junio,Ensenada,0,2023-06-01
2023,Julio,Ensenada,2,2023-07-01
2023,Agosto,Ensenada,0,2023-08-01
2023,Septiembre,Ensenada,1,2023-09-01
2023,Octubre,Ensenada,3,2023-10-01
2023,Noviembre,Ensenada,0,2023-11-01
2023,Diciembre,Ensenada,3,2023-12-01
2012,Diciembre,Guaymas,0,2012-12-01
2013,Enero,Guaymas,0,2013-01-01
2013,Febrero,Guaymas,0,2013-02-01
2013,Marzo,Guaymas,0,2013-03-01
2013,Abril,Guaymas,0,2013-04-01
2013,Mayo,Guaymas,0,2013-05-01
2013,Junio,Guaymas,0,2013-06-01
2013,Julio,Guaymas,0,2013-07-01
2013,Agosto,Guaymas,0,2013-08-01
2013,Septiembre,Guaymas,0,2013-09-01
2013,Octubre,Guaymas,0,2013-10-01
2013,Noviembre,Guaymas,0,2013-11-01
2013,Diciembre,Guaymas,0,2013-12-01
2014,Enero,Guaymas,0,2014-01-01
2014,Febrero,Guaymas,0,2014-02-01
2014,Marzo,Guaymas,0,2014-03-01
2014,Abril,Guaymas,0,2014-04-01
2014,Mayo,Guaymas,0,2014-05-01
2014,Junio,Guaymas,0,2014-06-01
2014,Julio,Guaymas,0,2014-07-01
2014,Agosto,Guaymas,0,2014-08-01
2014,Septiembre,Guaymas,0,2014-09-01
2014,Octubre,Guaymas,0,2014-10-01
2014,Noviembre,Guaymas,0,2014-11-01
2014,Diciembre,Guaymas,0,2014-12-01
2015,Enero,Guaymas,0,2015-01-01
2015,Febrero,Guaymas,0,2015-02-01
2015,Marzo,Guaymas,0,2015-03-01
2015,Abril,Guaymas,0,2015-04-01
2015,Mayo,Guaymas,0,2015-05-01
2015,Junio,Guaymas,0,2015-06-01
2015,Julio,Guaymas,0,2015-07-01
2015,Agosto,Guaymas,0,2015-08-01
2015,Septiembre,Guaymas,0,2015-09-01
2015,Octubre,Guaymas,0,2015-10-01
2015,Noviembre,Guaymas,0,2015-11-01
2015,Diciembre,Guaymas,0,2015-12-01
2016,Enero,Guaymas,0,2016-01-01
2016,Febrero,Guaymas,0,2016-02-01
2016,Marzo,Guaymas,0,2016-03-01
2016,Abril,Guaymas,0,2016-04-01
2016,Mayo,Guaymas,0,2016-05-01
2016,Junio,Guaymas,0,2016-06-01
2016,Julio,Guaymas,0,2016-07-01
2016,Agosto,Guaymas,0,2016-08-01
2016,Septiembre,Guaymas,0,2016-09-01
2016,Octubre,Guaymas,0,2016-10-01
2016,Noviembre,Guaymas,0,2016-11-01
2016,Diciembre,Guaymas,0,2016-12-01
2017,Enero,Guaymas,0,2017-01-01
2017,Febrero,Guaymas,0,2017-02-01
2017,Marzo,Guaymas,0,2017-03-01
2017,Abril,Guaymas,0,2017-04-01
2017,Mayo,Guaymas,0,2017-05-01
2017,Junio,Guaymas,0,2017-06-01
2017,Julio,Guaymas,0,2017-07-01
2017,Agosto,Guaymas,0,2017-08-01
2017,Septiembre,Guaymas,0,2017-09-01
2017,Octubre,Guaymas,0,2017-10-01
2017,Noviembre,Guaymas,0,2017-11-01
2017,Diciembre,Guaymas,0,2017-12-01
2018,Enero,Guaymas,0,2018-01-01
2018,Febrero,Guaymas,0,2018-02-01
2018,Marzo,Guaymas,0,2018-03-01
2018,Abril,Guaymas,0,2018-04-01
2018,Mayo,Guaymas,0,2018-05-01
2018,Junio,Guaymas,0,2018-06-01
2018,Julio,Guaymas,0,2018-07-01
2018,Agosto,Guaymas,0,2018-08-01
2018,Septiembre,Guaymas,0,2018-09-01
2018,Octubre,Guaymas,0,2018-10-01
2018,Noviembre,Guaymas,0,2018-11-01
2018,Diciembre,Guaymas,0,2018-12-01
2019,Enero,Guaymas,0,2019-01-01
2019,Febrero,Guaymas,0,2019-02-01
2019,Marzo,Guaymas,0,2019-03-01
2019,Abril,Guaymas,0,2019-04-01
2019,Mayo,Guaymas,0,2019-05-01
2019,Junio,Guaymas,0,2019-06-01
2019,Julio,Guaymas,0,2019-07-01
2019,Agosto,Guaymas,0,2019-08-01
2019,Septiembre,Guaymas,0,2019-09-01
2019,Octubre,Guaymas,0,2019-10-01
2019,Noviembre,Guaymas,0,2019-11-01
2019,Diciembre,Guaymas,0,2019-12-01
2020,Enero,Guaymas,0,2020-01-01
2020,Febrero,Guaymas,0,2020-02-01
2020,Marzo,Guaymas,0,2020-03-01
2020,Abril,Guaymas,0,2020-04-01
2020,Mayo,Guaymas,0,2020-05-01
2020,Junio,Guaymas,0,2020-06-01
2020,Julio,Guaymas,0,2020-07-01
2020,Agosto,Guaymas,0,2020-08-01
2020,Septiembre,Guaymas,0,2020-09-01
2020,Octubre,Guaymas,0,2020-10-01
2020,Noviembre,Guaymas,0,2020-11-01
2020,Diciembre,Guaymas,0,2020-12-01
2021,Enero,Guaymas,0,2021-01-01
2021,Febrero,Guaymas,0,2021-02-01
2021,Marzo,Guaymas,0,2021-03-01
2021,Abril,Guaymas,0,2021-04-01
2021,Mayo,Guaymas,0,2021-05-01
2021,Junio,Guaymas,0,2021-06-01
2021,Julio,Guaymas,0,2021-07-01
2021,Agosto,Guaymas,0,2021-08-01
2021,Septiembre,Guaymas,0,2021-09-01
2021,Octubre,Guaymas,0,2021-10-01
2021,Noviembre,Guaymas,0,2021-11-01
2021,Diciembre,Guaymas,0,2021-12-01
2022,Enero,Guaymas,0,2022-01-01
2022,Febrero,Guaymas,0,2022-02-01
2022,Marzo,Guaymas,0,2022-03-01
2022,Abril,Guaymas,0,2022-04-01
2022,Mayo,Guaymas,0,2022-05-01
2022,Junio,Guaymas,0,2022-06-01
2022,Julio,Guaymas,0,2022-07-01
2022,Agosto,Guaymas,0,2022-08-01
2022,Septiembre,Guaymas,0,2022-09-01
2022,Octubre,Guaymas,0,2022-10-01
2022,Noviembre,Guaymas,0,2022-11-01
2022,Diciembre,Guaymas,0,2022-12-01
2023,Enero,Guaymas,0,2023-01-01
2023,Febrero,Guaymas,0,2023-02-01
2023,Marzo,Guaymas,0,2023-03-01
2023,Abril,Guaymas,0,2023-04-01
2023,Mayo,Guaymas,0,2023-05-01
2023,Junio,Guaymas,0,2023-06-01
2023,Julio,Guaymas,0,2023-07-01
2023,Agosto,Guaymas,0,2023-08-01
2023,Septiembre,Guaymas,0,2023-09-01
2023,Octubre,Guaymas,0,2023-10-01
2023,Noviembre,Guaymas,0,2023-11-01
2023,Diciembre,Guaymas,0,2023-12-01
2012,Diciembre,Hermosillo,24,2012-12-01
2013,Enero,Hermosillo,44,2013-01-01
2013,Febrero,Hermosillo,41,2013-02-01
2013,Marzo,Hermosillo,43,2013-03-01
2013,Abril,Hermosillo,58,2013-04-01
2013,Mayo,Hermosillo,37,2013-05-01
2013,Junio,Hermosillo,73,2013-06-01
2013,Julio,Hermosillo,47,2013-07-01
2013,Agosto,Hermosillo,79,2013-08-01
2013,Septiembre,Hermosillo,64,2013-09-01
2013,Octubre,Hermosillo,71,2013-10-01
2013,Noviembre,Hermosillo,119,2013-11-01
2013,Diciembre,Hermosillo,31,2013-12-01
2014,Enero,Hermosillo,43,2014-01-01
2014,Febrero,Hermosillo,79,2014-02-01
2014,Marzo,Hermosillo,78,2014-03-01
2014,Abril,Hermosillo,91,2014-04-01
2014,Mayo,Hermosillo,85,2014-05-01
2014,Junio,Hermosillo,105,2014-06-01
2014,Julio,Hermosillo,58,2014-07-01
2014,Agosto,Hermosillo,67,2014-08-01
2014,Septiembre,Hermosillo,80,2014-09-01
2014,Octubre,Hermosillo,87,2014-10-01
2014,Noviembre,Hermosillo,42,2014-11-01
2014,Diciembre,Hermosillo,73,2014-12-01
2015,Enero,Hermosillo,39,2015-01-01
2015,Febrero,Hermosillo,25,2015-02-01
2015,Marzo,Hermosillo,54,2015-03-01
2015,Abril,Hermosillo,45,2015-04-01
2015,Mayo,Hermosillo,25,2015-05-01
2015,Junio,Hermosillo,49,2015-06-01
2015,Julio,Hermosillo,22,2015-07-01
2015,Agosto,Hermosillo,38,2015-08-01
2015,Septiembre,Hermosillo,43,2015-09-01
2015,Octubre,Hermosillo,26,2015-10-01
2015,Noviembre,Hermosillo,58,2015-11-01
2015,Diciembre,Hermosillo,18,2015-12-01
2016,Enero,Hermosillo,53,2016-01-01
2016,Febrero,Hermosillo,41,2016-02-01
2016,Marzo,Hermosillo,25,2016-03-01
2016,Abril,Hermosillo,54,2016-04-01
2016,Mayo,Hermosillo,33,2016-05-01
2016,Junio,Hermosillo,36,2016-06-01
2016,Julio,Hermosillo,14,2016-07-01
2016,Agosto,Hermosillo,32,2016-08-01
2016,Septiembre,Hermosillo,26,2016-09-01
2016,Octubre,Hermosillo,61,2016-10-01
2016,Noviembre,Hermosillo,13,2016-11-01
2016,Diciembre,Hermosillo,33,2016-12-01
2017,Enero,Hermosillo,13,2017-01-01
2017,Febrero,Hermosillo,28,2017-02-01
2017,Marzo,Hermosillo,26,2017-03-01
2017,Abril,Hermosillo,23,2017-04-01
2017,Mayo,Hermosillo,30,2017-05-01
2017,Junio,Hermosillo,38,2017-06-01
2017,Julio,Hermosillo,20,2017-07-01
2017,Agosto,Hermosillo,53,2017-08-01
2017,Septiembre,Hermosillo,36,2017-09-01
2017,Octubre,Hermosillo,31,2017-10-01
2017,Noviembre,Hermosillo,20,2017-11-01
2017,Diciembre,Hermosillo,26,2017-12-01
2018,Enero,Hermosillo,43,2018-01-01
2018,Febrero,Hermosillo,32,2018-02-01
2018,Marzo,Hermosillo,22,2018-03-01
2018,Abril,Hermosillo,23,2018-04-01
2018,Mayo,Hermosillo,30,2018-05-01
2018,Junio,Hermosillo,42,2018-06-01
2018,Julio,Hermosillo,14,2018-07-01
2018,Agosto,Hermosillo,42,2018-08-01
2018,Septiembre,Hermosillo,27,2018-09-01
2018,Octubre,Hermosillo,34,2018-10-01
2018,Noviembre,Hermosillo,22,2018-11-01
2018,Diciembre,Hermosillo,14,2018-12-01
2019,Enero,Hermosillo,42,2019-01-01
2019,Febrero,Hermosillo,27,2019-02-01
2019,Marzo,Hermosillo,38,2019-03-01
2019,Abril,Hermosillo,29,2019-04-01
2019,Mayo,Hermosillo,15,2019-05-01
2019,Junio,Hermosillo,16,2019-06-01
2019,Julio,Hermosillo,15,2019-07-01
2019,Agosto,Hermosillo,37,2019-08-01
2019,Septiembre,Hermosillo,41,2019-09-01
2019,Octubre,Hermosillo,36,2019-10-01
2019,Noviembre,Hermosillo,55,2019-11-01
2019,Diciembre,Hermosillo,12,2019-12-01
2020,Enero,Hermosillo,35,2020-01-01
2020,Febrero,Hermosillo,50,2020-02-01
2020,Marzo,Hermosillo,14,2020-03-01
2020,Abril,Hermosillo,0,2020-04-01
2020,Mayo,Hermosillo,15,2020-05-01
2020,Junio,Hermosillo,12,2020-06-01
2020,Julio,Hermosillo,20,2020-07-01
2020,Agosto,Hermosillo,35,2020-08-01
2020,Septiembre,Hermosillo,37,2020-09-01
2020,Octubre,Hermosillo,31,2020-10-01
2020,Noviembre,Hermosillo,24,2020-11-01
2020,Diciembre,Hermosillo,16,2020-12-01
2021,Enero,Hermosillo,17,2021-01-01
2021,Febrero,Hermosillo,13,2021-02-01
2021,Marzo,Hermosillo,24,2021-03-01
2021,Abril,Hermosillo,14,2021-04-01
2021,Mayo,Hermosillo,11,2021-05-01
2021,Junio,Hermosillo,8,2021-06-01
2021,Julio,Hermosillo,10,2021-07-01
2021,Agosto,Hermosillo,19,2021-08-01
2021,Septiembre,Hermosillo,10,2021-09-01
2021,Octubre,Hermosillo,16,2021-10-01
2021,Noviembre,Hermosillo,19,2021-11-01
2021,Diciembre,Hermosillo,10,2021-12-01
2022,Enero,Hermosillo,9,2022-01-01
2022,Febrero,Hermosillo,11,2022-02-01
2022,Marzo,Hermosillo,19,2022-03-01
2022,Abril,Hermosillo,13,2022-04-01
2022,Mayo,Hermosillo,26,2022-05-01
2022,Junio,Hermosillo,15,2022-06-01
2022,Julio,Hermosillo,9,2022-07-01
2022,Agosto,Hermosillo,34,2022-08-01
2022,Septiembre,Hermosillo,42,2022-09-01
2022,Octubre,Hermosillo,5,2022-10-01
2022,Noviembre,Hermosillo,2,2022-11-01
2022,Diciembre,Hermosillo,3,2022-12-01
2023,Enero,Hermosillo,2,2023-01-01
2023,Febrero,Hermosillo,4,2023-02-01
2023,Marzo,Hermosillo,2,2023-03-01
2023,Abril,Hermosillo,1,2023-04-01
